time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0.0,75.54185485839844,-4.8267107009887695,-12.717999458312988,-1.3323123455047607,-0.5329249501228333,-5.728943347930908,-22.80000114440918,-18.900001525878906,-20.100000381469727
0.009,77.1124496459961,0.07661445438861847,-11.070788383483887,4.663093090057373,-3.7304747104644775,20.784072875976562,-23.700000762939453,-18.75,-17.400001525878906
0.029,78.87458038330078,-0.3064578175544739,-11.185709953308105,-0.5329249501228333,6.794793128967285,6.128636837005615,-21.900001525878906,-18.75,-19.200000762939453
0.032,78.3765869140625,0.4213795065879822,-10.266336441040039,-3.3307809829711914,3.3307809829711914,-0.2664624750614166,-21.900001525878906,-18.75,-19.200000762939453
0.039,77.7253646850586,-0.26815059781074524,-9.921571731567383,8.127105712890625,3.86370587348938,9.192955017089844,-24.0,-20.850000381469727,-20.850000381469727
0.049,77.53382873535156,-0.8427590131759644,-9.730035781860352,8.793261528015137,-3.197549819946289,4.130168437957764,-22.950000762939453,-19.80000114440918,-19.950000762939453
0.059,77.8019790649414,0.5746083855628967,-9.27034854888916,1.8652373552322388,0.5329249501228333,-2.9310872554779053,-22.80000114440918,-19.650001525878906,-18.75
0.069,77.45721435546875,0.19153612852096558,-9.423578262329102,5.995405673980713,-1.4655436277389526,2.531393527984619,-22.650001525878906,-18.75,-20.400001525878906
0.079,76.11646270751953,-0.6512228846549988,-10.228029251098633,6.9280242919921875,-4.529861927032471,5.196018218994141,-22.650001525878906,-18.75,-20.400001525878906
0.096,75.50354766845703,-0.9959878921508789,-11.377246856689453,5.329249382019043,-3.86370587348938,3.4640121459960938,-23.25,-19.200000762939453,-19.80000114440918
0.1,75.08216857910156,-2.183511972427368,-10.687716484069824,5.595712184906006,1.4655436277389526,5.995405673980713,-23.25,-19.200000762939453,-19.80000114440918
0.109,75.9249267578125,-2.6431987285614014,-10.687716484069824,9.192955017089844,-3.4640121459960938,-2.797856092453003,-23.55000114440918,-20.100000381469727,-19.80000114440918
0.119,76.84429931640625,-2.4899697303771973,-11.185709953308105,7.594180583953857,1.8652373552322388,6.5283308029174805,-22.05000114440918,-19.200000762939453,-19.5
0.129,77.30398559570312,-1.8770540952682495,-8.925583839416504,-0.6661561727523804,3.9969370365142822,-5.595712184906006,-22.05000114440918,-19.200000762939453,-19.5
0.148,79.5641098022461,-2.030282974243164,-9.117119789123535,4.529861927032471,-4.796324729919434,1.7320060729980469,-21.75,-20.850000381469727,-20.100000381469727
0.152,78.91288757324219,-1.4173674583435059,-9.232041358947754,-0.7993874549865723,-6.5283308029174805,4.529861927032471,-23.55000114440918,-21.150001525878906,-19.80000114440918
0.159,79.87056732177734,-0.9576807022094727,-9.53849983215332,-10.258805274963379,-5.062787055969238,-4.663093090057373,-22.5,-20.100000381469727,-19.5
0.169,78.4148941040039,-0.7661445140838623,-9.921571731567383,-0.1332312375307083,0.0,-3.4640121459960938,-24.30000114440918,-18.900001525878906,-19.5
0.179,77.22737121582031,0.0,-11.30063247680664,6.128636837005615,-5.329249382019043,4.396630764007568,-24.30000114440918,-18.900001525878906,-19.5
0.189,77.64875030517578,-0.07661445438861847,-10.572794914245605,7.06125545501709,-4.130168437957764,0.7993874549865723,-23.55000114440918,-18.450000762939453,-19.80000114440918
0.209,75.84831237792969,-0.5363011956214905,-10.917559623718262,7.9938740730285645,-1.5987749099731445,5.196018218994141,-21.450000762939453,-17.850000381469727,-17.700000762939453
0.212,76.38461303710938,-0.9959878921508789,-9.653421401977539,5.062787055969238,8.127105712890625,-4.663093090057373,-23.700000762939453,-20.25,-19.950000762939453
0.219,77.763671875,-0.689530074596405,-9.193734169006348,11.324655532836914,-0.6661561727523804,0.39969372749328613,-23.700000762939453,-18.75,-19.650001525878906
0.229,77.1124496459961,-1.0342950820922852,-9.576807022094727,4.529861927032471,7.72741174697876,-11.591117858886719,-23.700000762939453,-18.75,-19.650001525878906
0.239,77.1890640258789,-1.455674648284912,-9.27034854888916,0.5329249501228333,9.326186180114746,-5.8621745109558105,-21.75,-19.200000762939453,-19.80000114440918
0.249,78.22335815429688,-1.4939818382263184,-8.925583839416504,9.72588062286377,2.6646246910095215,-3.597243309020996,-22.5,-18.150001525878906,-19.80000114440918
0.259,79.6024169921875,-2.2218191623687744,-9.883264541625977,5.062787055969238,0.2664624750614166,-2.531393527984619,-23.55000114440918,-18.450000762939453,-19.5
0.272,79.06611633300781,-1.1492167711257935,-10.764330863952637,3.4640121459960938,-0.7993874549865723,-3.197549819946289,-22.5,-19.650001525878906,-20.850000381469727
0.279,78.60643005371094,-0.689530074596405,-9.423578262329102,-2.797856092453003,5.995405673980713,-12.124042510986328,-22.5,-19.650001525878906,-20.850000381469727
0.289,79.10442352294922,0.26815059781074524,-10.189722061157227,3.197549819946289,-7.860642910003662,-0.2664624750614166,-24.750001907348633,-18.900001525878906,-20.55000114440918
0.299,79.79395294189453,-0.1149216815829277,-9.461885452270508,4.529861927032471,3.4640121459960938,1.1990811824798584,-24.150001525878906,-19.05000114440918,-18.150001525878906
0.312,79.52580261230469,-0.1149216815829277,-10.764330863952637,12.25727367401123,-6.128636837005615,7.194486618041992,-22.80000114440918,-19.200000762939453,-18.75
0.319,79.6024169921875,-0.6512228846549988,-10.074800491333008,11.724349021911621,-1.5987749099731445,6.9280242919921875,-23.25,-19.200000762939453,-20.100000381469727
0.329,78.56812286376953,-1.1492167711257935,-11.338939666748047,13.323123931884766,-5.595712184906006,7.860642910003662,-23.25,-19.200000762939453,-20.100000381469727
