time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0.0,-0.7369893193244934,-9.694520950317383,1.8628122806549072,-0.0024434609804302454,-0.02535090781748295,0.016340645030140877,-39.05290985107422,63.51943588256836,-49.75153350830078
0.003,-0.6747759580612183,-9.687341690063477,1.9250258207321167,-0.0013744467869400978,-0.06918048858642578,0.010842857882380486,-39.52061080932617,63.2125129699707,-49.12306213378906
0.01,-0.6065804958343506,-9.66102123260498,2.0123636722564697,-0.0006108652451075613,-0.08567384630441666,0.005345070734620094,-39.330604553222656,63.09558868408203,-49.283836364746094
0.02,-0.5467599630355835,-9.643074989318848,2.0578272342681885,-0.004734205547720194,-0.12278390675783157,0.010079275816679,-39.155216217041016,63.3148193359375,-48.421512603759766
0.03,-0.4749752879142761,-9.756733894348145,2.115255117416382,-0.011759155429899693,-0.17333300411701202,-0.00855211354792118,-39.16983413696289,63.98713684082031,-49.48845672607422
0.04,-0.5431707501411438,-9.7998046875,2.128415822982788,-0.022449297830462456,-0.24327708780765533,-0.010079275816679,-38.395206451416016,63.24174499511719,-48.976905822753906
0.05,-0.5862414836883545,-9.663414001464844,2.0482561588287354,-0.031001411378383636,-0.28496861457824707,-0.021991148591041565,-38.40982437133789,63.475589752197266,-49.69307327270508
0.07,-0.47617167234420776,-10.188638687133789,2.043470621109009,-0.16050483286380768,-0.5638285875320435,-0.07635815441608429,-38.804443359375,63.78252029418945,-48.421512603759766
0.073,-0.8003991842269897,-9.432506561279297,1.200000524520874,-0.1572977900505066,-0.5071708559989929,-0.020005837082862854,-38.468284606933594,63.82636260986328,-48.75767135620117
0.08,-1.2514461278915405,-9.036494255065918,1.3495519161224365,-0.1336267739534378,-0.45921796560287476,0.13026700913906097,-38.71674728393555,63.41712951660156,-48.87459945678711
0.09,-2.1104695796966553,-9.597611427307129,1.4309078454971313,-0.1472185254096985,-0.32268956303596497,0.1970040500164032,-38.55597686767578,63.54867172241211,-48.5384407043457
0.1,-1.3519446849822998,-9.961320877075195,1.9094724655151367,-0.1085812970995903,-0.20861048996448517,0.2298380434513092,-38.819061279296875,63.44636154174805,-48.465362548828125
0.11,-0.6460620760917664,-9.833304405212402,2.0279171466827393,-0.10506881773471832,-0.10583239793777466,0.2496911585330963,-38.190589904785156,63.85559844970703,-48.80152130126953
