step_times
1.4836745262145996
2.1796717643737793
2.8994929790496826
3.5157153606414795
4.161487102508545
4.807617902755737
5.441497325897217
6.073552370071411
6.789504766464233
7.423688650131226
8.075639247894287
8.72563123703003
9.35577917098999
9.977672815322876
10.59752869606018
11.197560548782349
11.887540102005005
12.579431056976318
13.23567509651184
13.905672311782837
14.578015089035034
15.191487789154053
15.807597875595093
16.465741872787476
17.11173725128174
17.725772380828857
18.32578420639038
18.94580340385437
19.587656021118164
20.19378161430359
20.813878774642944
21.429713010787964
22.195709228515625
22.84581732749939
23.431890726089478
24.103840351104736
24.689919471740723
25.43183708190918
26.117891550064087
26.707720518112183
27.331828355789185
27.947835445404053
28.65388584136963
29.263772010803223
29.883771181106567
30.47991180419922
31.119826555252075
31.745961904525757
32.41592264175415
33.08179211616516
33.71381711959839
34.33790421485901
35.04999899864197
35.70996713638306
36.35600471496582
37.05204463005066
37.69188666343689
38.328046798706055
38.94800043106079
39.53802442550659
40.17006015777588
40.76448154449463
41.46003437042236
42.036027908325195
42.670040130615234
43.291951417922974
43.98804187774658
44.628042459487915
45.25409126281738
45.91011142730713
46.560059785842896
47.30617594718933
47.918025970458984
48.543965339660645
49.16611194610596
49.82605767250061
50.39681887626648
51.00000810623169
51.59610366821289
52.17219686508179
52.826109886169434
53.45214033126831
54.092039823532104
54.68801259994507
55.34420466423035
55.994046211242676
56.67012596130371
57.362170934677124
58.092068672180176
58.828169107437134
59.480376958847046
60.146095514297485
60.776235818862915
61.46220517158508
62.06619310379028
62.72220849990845
63.318268060684204
63.94420599937439
64.59012794494629
65.2000777721405
