time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0.0,-0.7226324677467346,-9.674181938171387,1.753938913345337,0.014813481830060482,0.01313360221683979,-0.009773843921720982,-3.3469743728637695,37.0067253112793,-36.67056655883789
0.01,-0.696311354637146,-9.649056434631348,1.743171215057373,0.014202617108821869,0.009010262787342072,-0.009010262787342072,-2.981584310531616,37.18210983276367,-37.0067253112793
0.02,-0.6903292536735535,-9.645467758178711,1.7706886529922485,0.013591751456260681,0.00427605677396059,-0.006261368282139301,-3.2154340744018555,37.26980209350586,-36.539024353027344
0.03,-0.7154539227485657,-9.66221809387207,1.782652735710144,0.013744467869400978,0.0022907445672899485,-0.005803219974040985,-3.2885122299194336,37.81058120727539,-36.524410247802734
0.04,-0.7334001660346985,-9.66102123260498,1.8017953634262085,0.014202617108821869,0.0004581489192787558,-0.003512475173920393,-3.0546624660491943,37.31365203857422,-36.61210250854492
0.06,-0.7345964908599854,-9.68494987487793,1.7922240495681763,0.013439035043120384,0.001527163083665073,-0.0018325956771150231,-3.0400466918945312,37.7667350769043,-37.284420013427734
0.063,-0.7525426745414734,-9.68494987487793,1.7670994997024536,0.01114829070866108,0.002138028386980295,0.0004581489192787558,-2.952353000640869,36.90441131591797,-36.422096252441406
0.07,-0.7393822073936462,-9.670592308044434,1.7850456237792969,0.01160643994808197,0.0013744467869400978,-0.0004581489192787558,-2.952353000640869,37.26980209350586,-36.69979476928711
0.08,-0.7465606331825256,-9.649056434631348,1.7898313999176025,0.010995574295520782,0.001527163083665073,-0.001527163083665073,-3.0254311561584473,37.050567626953125,-36.59748840332031
0.09,-0.7752745151519775,-9.645467758178711,1.7778671979904175,0.009468411095440388,0.0022907445672899485,-0.0018325956771150231,-3.0108156204223633,37.34288024902344,-36.59748840332031
0.1,-0.778863787651062,-9.6526460647583,1.7778671979904175,0.007024950347840786,-0.0010690141934901476,-0.0027488935738801956,-2.864659309387207,37.62057876586914,-37.13826370239258
