step_times
2.255744218826294
2.9676268100738525
3.6276798248291016
4.257562875747681
4.953625917434692
5.615739822387695
6.345745325088501
6.991678714752197
7.687644004821777
8.373766422271729
9.035847663879395
9.755613327026367
10.467750072479248
