step_times
1.306769609451294
1.9429380893707275
2.5130832195281982
3.062943935394287
3.6177468299865723
4.116863012313843
4.650969743728638
5.156933069229126
5.671018362045288
6.185016870498657
6.668988466262817
7.224895715713501
7.758989095687866
8.299763441085815
8.869085788726807
9.424926519393921
9.902909755706787
10.437138795852661
11.022940397262573
11.553152084350586
12.162922859191895
12.683138132095337
13.24293565750122
13.799381494522095
14.343108654022217
14.865138053894043
15.37313437461853
15.909141778945923
16.417003393173218
16.95301604270935
17.563029527664185
18.0771427154541
18.621034622192383
19.137157201766968
19.717088222503662
20.27307367324829
20.85320782661438
21.393207788467407
21.931246519088745
22.47123384475708
23.037114143371582
23.511106252670288
23.99919891357422
24.57930302619934
25.052981853485107
25.549241065979004
26.063207387924194
26.637278079986572
27.247259616851807
27.743309020996094
28.30107069015503
28.847242832183838
29.40126895904541
30.01128888130188
30.547298192977905
31.131291389465332
31.651297569274902
32.18529391288757
32.69518208503723
33.22527027130127
33.749292612075806
34.31529641151428
34.84932899475098
35.39358139038086
35.94937062263489
36.48333215713501
37.08337759971619
37.56331753730774
38.153430461883545
38.7473931312561
39.337398290634155
39.94736456871033
40.48340964317322
41.113303899765015
41.65729737281799
42.14138650894165
42.671348094940186
43.21143817901611
43.761415243148804
44.30533218383789
44.88150072097778
45.43549084663391
46.09745693206787
46.647483110427856
47.22735667228699
47.79138684272766
48.325374603271484
48.881486654281616
49.42139744758606
50.011390209198
50.52551984786987
51.03549909591675
51.63955569267273
52.16949772834778
52.70950722694397
53.24958300590515
53.757596015930176
54.31744742393494
54.869561195373535
55.41944980621338
55.973567485809326
56.50340127944946
57.16356539726257
57.6935920715332
58.27357578277588
58.84761142730713
59.38763475418091
59.93765997886658
60.49364733695984
61.06766152381897
61.59768223762512
62.13766312599182
62.65571427345276
63.1196506023407
63.72566628456116
64.29574418067932
64.84576678276062
65.41968941688538
65.99557518959045
