PacketCounter,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
6012,10.384449,-1.080794,-1.3539,0.968914,0.003721,0.237368,-165.306582,-83.816608,-12.647848
6013,10.217748,-0.73667,-1.039982,1.040271,0.036632,0.200782,-163.620757,-83.804795,-13.746159
6014,9.94924,0.059418,-0.821381,1.002663,0.0614,0.178512,-162.040342,-83.807061,-14.758177
6015,9.7048,0.514723,-1.008243,0.808445,0.043503,0.15845,-160.696275,-83.800378,-15.646281
6016,9.51626,0.379973,-1.104505,0.606761,0.041986,0.175812,-159.393116,-83.787406,-16.607605
6017,9.422424,-0.054409,-1.244282,0.453404,0.029412,0.192207,-158.122284,-83.761856,-17.626558
6018,9.458664,-0.151653,-1.357546,0.392512,0.038874,0.209185,-156.800177,-83.735235,-18.730515
6019,9.267683,-0.188272,-1.445841,0.340744,0.045384,0.229657,-155.40295,-83.704278,-19.94156
6020,9.285244,-0.372179,-1.817774,0.352518,0.044289,0.244837,-153.948999,-83.665913,-21.201356
6021,9.21743,-0.020215,-1.703313,0.343738,0.056008,0.278695,-152.331115,-83.620893,-22.632764
6022,9.459283,-0.34072,-1.546242,0.341921,0.057647,0.327345,-150.521184,-83.558842,-24.257122
6023,9.425371,-0.423586,-1.34973,0.396855,0.074515,0.379023,-148.44475,-83.483755,-26.119616
6024,9.186995,-0.223806,-1.21264,0.429361,0.055064,0.429453,-146.245897,-83.376133,-28.085552
6025,9.176052,-0.001091,-0.752606,0.443178,0.035643,0.497143,-143.894731,-83.228095,-30.198669
6026,9.315243,0.198667,-0.597031,0.434194,0.037461,0.574817,-141.358346,-83.043742,-32.502969
6027,9.426913,0.555384,-0.816524,0.398083,0.035822,0.66591,-138.6604,-82.812485,-34.99311
6028,9.785893,0.415741,-0.695282,0.330192,0.014806,0.764446,-135.922014,-82.520056,-37.563502
6029,10.406721,0.647567,-0.75155,0.262947,0.025727,0.854813,-133.131015,-82.179362,-40.228732
6030,10.538673,0.341505,-1.011904,0.163276,0.038535,0.940563,-130.36958,-81.790357,-42.923094
6031,10.784303,-0.230741,-0.767546,0.211303,0.018454,1.017175,-127.713941,-81.342472,-45.486361
6032,10.719099,-0.274016,-0.24086,0.269451,0.050597,1.097891,-125.027995,-80.851464,-48.048945
6033,10.472176,-0.451442,-0.029979,0.290864,0.085746,1.197582,-122.320301,-80.305757,-50.625603
6034,10.429315,-0.219195,-0.144909,0.324598,0.128071,1.304213,-119.596254,-79.700963,-53.20293
6035,10.832236,0.127282,-0.530296,0.28683,0.147709,1.41063,-116.994329,-79.027503,-55.683888
6036,11.735538,-0.003402,-1.066167,0.28005,0.183781,1.528099,-114.467049,-78.282751,-58.097996
6037,12.253496,0.400303,-1.016154,0.362482,0.226339,1.648036,-111.972398,-77.464242,-60.437708
6038,12.5273,0.357194,-0.258044,0.329295,0.214352,1.773326,-109.719791,-76.556697,-62.555946
6039,13.027054,0.072863,0.661209,0.379951,0.24004,1.919019,-107.562642,-75.557076,-64.554561
6040,13.51085,0.146337,1.19962,0.448339,0.295072,2.074881,-105.440592,-74.463549,-66.485514
6041,14.215598,0.147883,1.32977,0.559442,0.320651,2.238755,-103.402084,-73.265394,-68.273982
6042,15.207249,0.309249,1.657182,0.800857,0.336401,2.391411,-101.403464,-71.966956,-69.887494
6043,16.765721,-0.252614,2.520542,1.248116,0.36567,2.554034,-99.306482,-70.563681,-71.346411
6044,17.897888,1.21907,4.371727,1.88676,0.493612,2.740377,-96.865344,-69.047381,-72.795587
6045,19.662138,3.734727,5.982113,2.252554,0.567251,2.932693,-94.354966,-67.405732,-74.108378
6046,22.15816,6.368984,7.423009,2.487682,0.798418,3.155438,-91.661502,-65.622802,-75.490929
6047,23.416889,13.179954,8.614889,2.057176,0.943259,3.388432,-89.308238,-63.685252,-76.789155
6048,25.553347,17.27748,7.203355,0.944556,0.9155,3.662593,-87.856029,-61.572974,-77.814971
6049,25.868082,15.326341,4.424635,-0.309546,0.99069,3.990914,-87.20865,-59.26401,-78.760411
6050,25.867645,5.378146,0.343461,-1.46059,0.934034,4.362139,-87.380325,-56.740842,-79.544943
6051,25.416986,1.83283,-0.678643,-2.14279,1.121611,4.53096,-87.834355,-54.120896,-80.480169
6052,22.447987,2.90042,-4.510094,-2.952099,0.90536,4.624486,-88.942543,-51.456414,-81.212922
6053,18.482026,3.59201,-2.449607,-4.084431,0.670773,4.515906,-90.829251,-48.869527,-81.798199
6054,16.646991,3.436181,-4.583403,-3.843468,0.615128,3.972977,-92.570689,-46.603347,-82.421245
6055,13.408663,4.533828,-3.638872,-3.355462,0.924297,3.536951,-93.838161,-44.611164,-83.331297
6056,9.762737,-0.342822,-8.650936,-2.389861,0.899615,3.190366,-94.588396,-42.824595,-84.227359
6057,11.026866,-6.30036,-4.324061,-1.338718,1.066659,2.934504,-94.684842,-41.199911,-85.221626
6058,9.96606,6.805056,-3.950586,0.315205,1.747745,2.049508,-93.574752,-40.099297,-86.648613
6059,7.191595,9.23132,-1.474427,-0.860788,1.52429,1.396775,-93.304067,-39.354838,-87.835473
6060,7.518679,5.315627,-2.102807,-0.517974,1.798825,1.042227,-92.740077,-38.811409,-89.20104
6061,4.943837,6.044846,-0.325284,-0.520697,2.006347,0.643256,-92.107695,-38.494103,-90.68195
6062,4.318175,6.356474,-1.477586,-0.650953,2.122659,0.135819,-91.513423,-38.453348,-92.23685
6063,3.28938,7.313578,-1.970891,-0.776976,2.308632,-0.355074,-90.907571,-38.68723,-93.912746
6064,3.077464,6.699695,-3.159713,-1.053787,2.369827,-0.871678,-90.419501,-39.201019,-95.65002
6065,3.313716,5.947673,-4.378708,-1.211196,2.462742,-1.371748,-89.948258,-39.994261,-97.467606
6066,3.824431,5.402225,-5.664784,-1.3164,2.557737,-1.839465,-89.446166,-41.039182,-99.401576
6067,4.203904,4.885468,-6.801923,-1.398903,2.660406,-2.27576,-88.873293,-42.323592,-101.45724
6068,4.650579,4.488633,-7.870711,-1.452018,2.789188,-2.683831,-88.175574,-43.818523,-103.697226
6069,5.046142,4.318289,-8.527868,-1.525227,2.943027,-3.084959,-87.314505,-45.521634,-106.153296
6070,5.801895,3.53174,-8.89273,-1.683472,3.077071,-3.456985,-86.311546,-47.400359,-108.867323
6071,7.036538,2.568169,-9.485677,-1.822068,3.192135,-3.810175,-85.114686,-49.444256,-111.850359
6072,8.29359,2.225046,-10.263704,-1.879671,3.300046,-4.10099,-83.62833,-51.596642,-115.170939
6073,9.446096,2.201866,-11.066853,-1.987249,3.345849,-4.351766,-81.853775,-53.831954,-118.819159
6074,10.249889,1.896024,-12.303146,-2.139015,3.299607,-4.586482,-79.819415,-56.125171,-122.799102
6075,10.909513,1.494464,-13.404301,-2.24588,3.194042,-4.805402,-77.464327,-58.468836,-127.11307
6076,11.372058,1.462477,-14.055222,-2.29629,3.030477,-4.991173,-74.728586,-60.828182,-131.806908
6077,12.459575,1.525987,-14.555838,-2.449018,2.761831,-5.169658,-71.664052,-63.211581,-136.851496
6078,13.357234,1.787152,-15.374068,-2.521394,2.559844,-5.319282,-68.046311,-65.56932,-142.464004
6079,13.828362,2.091912,-15.379377,-2.720483,2.29086,-5.446887,-63.85283,-67.890696,-148.710592
6080,15.099722,2.03568,-15.743995,-2.936386,2.008314,-5.598907,-58.890239,-70.158403,-155.825327
6081,16.614663,1.845162,-16.247492,-3.159982,1.714525,-5.757133,-52.837271,-72.34581,-164.113857
6082,18.235319,1.520458,-17.20226,-3.345718,1.427232,-5.894057,-45.277475,-74.367552,-174.002206
6083,19.01498,0.643765,-17.577699,-3.44312,1.1511,-5.989182,-35.688523,-76.10529,174.057697
6084,18.975265,0.212374,-17.486039,-3.528593,0.911112,-6.039152,-23.831353,-77.37924,159.802704
6085,18.291464,-0.040736,-17.075884,-3.67557,0.67693,-6.041965,-10.159989,-78.027711,143.671459
6086,18.20556,-0.351482,-16.038351,-3.979117,0.434318,-5.990579,3.797123,-77.969847,127.075816
6087,19.55489,-0.831231,-15.123232,-4.335554,0.192376,-5.872198,16.37541,-77.265579,111.669681
6088,20.611145,-1.331126,-14.475155,-4.665493,-0.053594,-5.751591,26.713083,-76.077397,98.301748
6089,21.6195,-2.220864,-14.797423,-4.946999,-0.347871,-5.614309,34.858599,-74.593914,86.964568
6090,22.165191,-2.937023,-15.990384,-5.195956,-0.682613,-5.472583,41.208344,-72.966028,77.252986
6091,22.369246,-3.915122,-17.103778,-5.336265,-1.033789,-5.3288,46.273774,-71.277045,68.727886
6092,21.2786,-4.848371,-17.74817,-5.550634,-1.425097,-5.114134,50.305784,-69.631101,61.075687
6093,20.13272,-8.748847,-14.546741,-5.818132,-1.893468,-4.774696,53.561994,-68.142215,54.01908
6094,25.410593,-17.460801,-9.232064,-5.441167,-1.733944,-4.315069,55.831292,-66.698613,48.185475
6095,22.226993,-16.858737,-14.28911,-4.815713,-1.122393,-3.349395,56.685687,-65.458437,44.236749
6096,18.251993,-22.272404,-16.398927,-5.069224,-1.310842,-1.828532,56.390531,-65.00001,41.362893
6097,16.796416,-26.02088,-14.557222,-4.717037,-1.265063,-0.57429,55.380157,-65.133999,39.498591
6098,15.645578,-21.180227,-12.812517,-3.945857,-1.397269,0.210859,54.398345,-65.694851,38.09192
6099,15.212441,-16.184491,-7.835507,-3.730146,-1.374106,0.996547,52.935516,-66.622102,37.354407
6100,13.372495,-12.454574,-5.25629,-3.736628,-1.342375,1.393433,51.066044,-67.726241,37.059679
6101,11.307834,-7.933461,-4.95027,-3.949549,-1.473105,1.580183,48.971662,-68.963693,36.876852
6102,9.543942,-7.071647,-4.901632,-3.992285,-1.633384,1.515597,46.989658,-70.236725,36.550784
6103,6.060455,-7.53081,-5.702107,-3.539865,-1.719736,1.174425,45.680176,-71.405579,35.787653
6104,6.341666,-3.891767,-4.122109,-3.134889,-1.665183,0.919884,44.822086,-72.453075,34.800757
6105,16.86897,-4.901485,14.976849,-3.12543,-0.896088,1.200534,42.574088,-73.301501,35.2765
6106,6.063764,-15.038008,12.257488,-4.01391,-0.720407,1.471876,39.008321,-74.166426,36.595015
6107,11.959148,-4.060884,3.275229,-5.063151,-0.851187,1.649579,34.413163,-75.124344,38.349641
6108,21.206742,-11.738806,-19.692016,-5.880163,-2.195872,1.776461,30.296771,-76.733058,39.119616
6109,40.296843,2.036304,15.773768,-1.204338,-0.680445,1.720287,26.627299,-77.548266,42.172606
6110,16.357501,-5.835249,4.951496,-1.855265,-1.301007,1.287099,23.913342,-78.538544,43.859947
6111,0.224436,-1.403435,4.627112,0.349759,-1.30369,1.137554,22.547558,-79.484445,45.452718
6112,3.335643,-5.389171,2.061045,-0.993612,-1.801387,1.114366,20.756415,-80.680613,46.692867
6113,10.849808,-12.995067,-3.284283,-0.457828,-1.748548,1.390663,17.739788,-81.89171,49.476796
6114,12.170761,-1.963163,-5.035298,1.180362,-0.689057,1.195182,14.413672,-82.462183,53.516599
6115,8.01246,1.825127,-3.641984,0.162554,-0.927571,1.01388,10.945567,-83.110953,57.103469
6116,12.453671,-0.637793,-2.94565,0.303362,-0.686565,0.924974,7.150971,-83.58405,61.098585
6117,10.418474,1.632909,1.006965,0.127746,-0.426544,0.783515,3.351866,-83.871167,64.991242
6118,11.159017,0.769267,-0.813259,-0.19973,-0.557467,0.767183,-0.918244,-84.200864,69.169352
6119,10.794787,1.843713,-0.232387,-0.244879,-0.421921,0.771713,-5.641143,-84.419444,73.771691
6120,10.255581,1.173083,0.096921,-0.583118,-0.510931,0.752705,-10.891837,-84.647928,78.710563
6121,10.78334,-2.137971,0.017654,-0.678607,-0.463517,0.704439,-16.228521,-84.813748,83.676505
6122,10.527679,-2.823627,0.897901,-0.581092,-0.387341,0.617012,-21.095119,-84.911272,88.228284
6123,10.4373,-3.741846,-0.150515,-0.441712,-0.332999,0.523245,-25.332406,-84.970286,92.225223
6124,9.26617,-3.492148,-0.461881,-0.085759,-0.105626,0.417728,-28.123234,-84.916766,94.977479
6125,8.829453,-2.449139,0.582247,0.021535,-0.062829,0.311096,-30.072916,-84.863082,96.944519
6126,9.838307,-1.593547,1.337025,-0.035698,-0.025899,0.211059,-31.345837,-84.814059,98.201941
6127,10.228283,-1.34384,1.625273,-0.134818,-0.017716,0.123977,-32.170623,-84.786685,98.949878
6128,10.41289,-0.437075,1.628263,-0.09229,0.017898,0.048283,-32.436564,-84.763167,99.163685
6129,10.472334,0.136334,1.539531,-0.150705,0.009598,0.021864,-32.630669,-84.753084,99.269355
6130,10.59606,-0.211716,1.368523,-0.193279,0.018201,0.026899,-32.838245,-84.7359,99.366454
6131,10.443165,-1.114623,1.317871,-0.131773,0.0487,0.02834,-32.921699,-84.704891,99.372035
6132,10.16759,-1.374583,1.453674,0.007642,0.074812,0.005302,-32.712023,-84.66714,99.165706
6133,9.858047,-0.560319,1.183132,0.076336,0.106678,-0.02004,-32.238664,-84.622938,98.731919
6134,10.070798,-1.087916,0.889419,0.101556,0.109591,-0.018776,-31.748836,-84.575326,98.298208
6135,10.281098,-0.665859,1.791632,0.242603,0.1804,-0.021829,-30.959131,-84.494765,97.64235
6136,10.135357,-0.631297,1.754368,0.177799,0.181245,-0.019819,-30.228721,-84.411133,97.010708
6137,9.812384,-0.088883,1.601116,0.184391,0.228361,-0.018574,-29.393063,-84.304093,96.275096
6138,9.681947,0.410821,1.231429,0.111631,0.207439,-0.002467,-28.758724,-84.200924,95.701688
6139,9.853526,0.331242,1.033697,0.062272,0.218457,0.042279,-28.367621,-84.08062,95.342456
6140,10.155666,0.590734,1.006777,0.032466,0.242989,0.095331,-28.194002,-83.93218,95.186441
6141,9.662231,0.712282,1.158842,-0.103958,0.266721,0.139177,-28.25395,-83.761034,95.184957
6142,9.810205,0.716448,0.452688,-0.255377,0.206071,0.160538,-28.63732,-83.613444,95.423305
6143,9.910293,-0.027026,-0.12269,-0.342531,0.179037,0.173384,-29.181749,-83.476822,95.771884
6144,9.712794,-0.449242,0.533221,-0.30782,0.204909,0.218681,-29.814383,-83.312951,96.231051
6145,9.280694,-0.191669,0.654274,-0.330812,0.223199,0.253548,-30.536869,-83.130548,96.765943
6146,8.846656,-0.019212,0.559643,-0.505703,0.189903,0.287418,-31.53611,-82.952378,97.480553
6147,8.959618,-0.164203,-0.198692,-0.6167,0.179214,0.338223,-32.778994,-82.763412,98.37528
6148,9.034031,-0.156689,-1.063851,-0.67744,0.148082,0.358386,-34.147679,-82.5793,99.363745
6149,9.033571,-0.616446,-1.896358,-0.72866,0.149775,0.380787,-35.566137,-82.385254,100.371581
6150,9.21553,-1.098484,-2.733333,-0.616125,0.160981,0.392685,-36.868037,-82.177723,101.328991
6151,9.197583,-0.969808,-2.891225,-0.509632,0.173742,0.39774,-38.040083,-81.961188,102.215591
6152,8.987059,-0.042718,-2.862817,-0.465584,0.209776,0.420092,-39.107434,-81.716897,103.024221
6153,8.710917,0.466045,-2.528134,-0.611419,0.17645,0.464233,-40.419585,-81.470166,103.994389
6154,8.838454,-0.294035,-2.502695,-0.699482,0.192379,0.507456,-41.792437,-81.19564,104.977542
6155,8.655815,0.045709,-1.667781,-0.712519,0.229533,0.54447,-43.113287,-80.889176,105.899158
6156,9.568155,-0.87329,-0.065903,-0.730737,0.248961,0.59712,-44.449064,-80.549081,106.828261
6157,10.039407,-1.030953,1.461922,-0.63612,0.32224,0.650378,-45.609198,-80.156066,107.63302
6158,10.915739,-0.96118,2.686688,-0.577685,0.346967,0.725833,-46.762918,-79.717891,108.468445
6159,12.206414,-1.396751,3.811452,-0.389831,0.464377,0.821147,-47.66747,-79.192856,109.159107
6160,12.945473,-0.503387,4.584816,-0.251296,0.57009,0.902593,-48.344983,-78.589469,109.702664
6161,13.691512,0.041293,4.499742,-0.174034,0.68401,1.002584,-48.868675,-77.900253,110.133666
6162,13.342126,1.60165,3.456633,-0.163235,0.786759,1.10169,-49.297774,-77.127497,110.477205
6163,13.447376,1.95182,1.923313,-0.326384,0.84941,1.234179,-49.866433,-76.274432,110.867454
6164,13.48795,2.224348,1.325282,-0.455555,0.948146,1.363172,-50.462147,-75.326135,111.21253
6165,13.716143,1.441046,0.881967,-0.614987,1.008963,1.478793,-51.144755,-74.305106,111.552785
6166,14.03915,1.606992,0.87493,-0.555452,1.116392,1.574116,-51.68272,-73.200595,111.781461
6167,14.670206,1.547731,0.911183,-0.526556,1.196684,1.686955,-52.170888,-72.017979,111.974864
6168,15.696926,2.437666,1.232801,-0.401466,1.35616,1.82057,-52.472415,-70.716865,112.050147
6169,16.306147,4.211635,1.6874,-0.453539,1.491157,1.977729,-52.762895,-69.299057,112.080649
6170,17.393108,5.194036,1.228383,-0.635367,1.54766,2.122587,-53.192622,-67.79353,112.151036
6171,18.306436,6.942596,0.065174,-0.732477,1.627722,2.291092,-53.693844,-66.185267,112.237434
6172,19.074952,7.464198,-1.538072,-0.97534,1.557781,2.4356,-54.465015,-64.530885,112.470818
6173,19.523233,7.442599,-3.250004,-1.056251,1.546723,2.587948,-55.331704,-62.810403,112.760088
6174,19.147815,7.354089,-3.856717,-1.044319,1.628961,2.727465,-56.136214,-60.992738,112.993532
6175,17.537031,7.159297,-3.074852,-1.744078,1.759402,2.905512,-57.262557,-59.050834,113.137196
6176,18.595033,1.837359,-1.957695,-2.42083,1.806424,3.199765,-58.800362,-56.946866,113.314591
6177,19.180797,3.404692,-1.652139,-2.468194,2.113448,3.37995,-60.130397,-54.667189,113.209345
6178,17.886828,3.266197,-1.453038,-3.48541,2.017026,3.380701,-62.028355,-52.412168,113.08572
6179,16.475168,0.03035,-3.730895,-4.171784,1.825745,3.365518,-64.341575,-50.223537,112.982945
6180,14.820671,1.981921,-1.786391,-4.278226,1.813119,3.288615,-66.606285,-48.077321,112.735807
6181,12.660868,1.904885,1.292419,-5.053121,1.62831,2.884035,-69.241406,-46.200101,112.376421
6182,12.354381,-4.285628,-2.965875,-5.495438,1.340907,2.423831,-72.122138,-44.63454,111.999787
6183,11.42775,6.995375,-2.482689,-4.857092,1.533347,1.869332,-74.392508,-43.360705,111.257316
6184,9.976779,10.569641,-4.5365,-5.597153,1.258644,1.414268,-77.136707,-42.396915,110.576934
6185,8.316618,9.008055,-4.477156,-5.989383,1.15912,1.003176,-80.085059,-41.707811,109.850449
6186,7.335478,5.71614,-5.251357,-5.904286,1.118718,0.70281,-82.96142,-41.21387,109.085101
6187,6.831262,3.960808,-5.962142,-5.37542,1.159927,0.372051,-85.485084,-40.940818,108.233294
6188,6.572422,3.80058,-6.556761,-4.690858,1.270755,-0.026698,-87.542839,-40.910498,107.271432
6189,5.816022,4.109751,-6.915094,-4.082677,1.387564,-0.449018,-89.185488,-41.151232,106.204663
6190,4.925572,4.065817,-6.81193,-3.626108,1.473393,-0.87185,-90.518646,-41.647209,105.078644
6191,4.751941,3.02942,-6.561912,-3.250168,1.522061,-1.289476,-91.608805,-42.408716,103.919394
6192,5.139954,1.725875,-6.260503,-2.793184,1.62001,-1.6955,-92.3792,-43.410493,102.700072
6193,4.837232,1.123634,-5.977704,-2.360587,1.745763,-2.092364,-92.819597,-44.660425,101.381641
6194,4.567363,0.707654,-6.052773,-1.919582,1.80365,-2.506733,-92.946875,-46.145498,100.015601
6195,4.468578,1.08965,-5.887782,-1.492571,1.882128,-2.917788,-92.736895,-47.875949,98.553262
6196,4.43823,1.253483,-5.745716,-1.244926,1.905031,-3.294809,-92.298512,-49.808592,97.02354
6197,4.806363,1.380351,-6.004225,-1.033477,1.911245,-3.642784,-91.634463,-51.939699,95.398223
6198,5.15489,1.470379,-6.266775,-0.859005,1.881794,-3.946679,-90.755711,-54.221806,93.683541
6199,5.686771,1.456902,-6.807035,-0.728165,1.79889,-4.205246,-89.691697,-56.643213,91.878886
6200,6.104516,1.418043,-7.298737,-0.576104,1.704026,-4.439087,-88.398798,-59.168959,89.963382
6201,6.521712,1.405457,-7.774442,-0.530692,1.525734,-4.692765,-86.967744,-61.828582,87.96401
6202,7.032385,1.148366,-8.3213,-0.416724,1.362236,-4.966174,-85.283982,-64.613894,85.810969
6203,7.628318,1.561779,-8.376551,-0.362278,1.180487,-5.212433,-83.306173,-67.527348,83.414477
6204,8.655888,1.681456,-8.190618,-0.403782,0.947218,-5.444427,-81.02657,-70.543233,80.726268
6205,9.980598,1.717574,-8.30456,-0.48329,0.695076,-5.671119,-78.280683,-73.678115,77.544598
6206,11.404599,1.623928,-8.164865,-0.555275,0.481136,-5.866952,-74.579017,-76.882012,73.389844
6207,12.843201,1.098671,-8.325453,-0.575167,0.30972,-6.055815,-68.693868,-80.133159,67.044117
6208,14.276781,1.087874,-8.404668,-0.4478,0.187705,-6.218382,-57.159043,-83.272635,55.133071
6209,16.06356,1.537452,-8.082129,-0.322569,-0.008777,-6.337265,-29.242259,-85.847388,26.909589
6210,18.473346,1.731224,-7.569459,-0.341463,-0.272634,-6.405976,25.104052,-86.17304,-27.74574
6211,20.621179,0.91541,-6.825873,-0.477848,-0.550813,-6.427896,59.108507,-83.828916,-62.146977
6212,21.714115,-0.749724,-6.12662,-0.604429,-0.835191,-6.413365,72.958375,-80.642393,-76.467969
6213,22.322405,-2.738316,-5.465503,-0.669306,-1.106659,-6.338255,80.094491,-77.242659,-84.13239
6214,23.368988,-6.191157,-2.113836,-0.64758,-1.30251,-6.119028,84.431426,-73.867603,-88.992067
6215,27.66411,-9.257191,2.148632,0.222711,-0.718139,-5.835825,86.66015,-70.556937,-91.203326
6216,23.497952,-7.908628,2.362873,-0.1238,-0.291093,-5.339894,87.436903,-67.511374,-92.110996
6217,21.24496,-6.233012,-0.143112,-0.923905,-0.275805,-4.819106,87.545357,-64.752348,-92.813028
6218,20.477112,-11.183257,-5.198374,-2.015991,-0.549095,-4.030366,87.236626,-62.461211,-93.758044
6219,18.7387,-21.754057,-10.319051,-2.048612,-0.963471,-3.282214,87.252686,-60.603004,-95.115178
6220,17.914696,-28.228208,-9.025836,-0.640714,-1.039939,-2.322249,88.010882,-59.299545,-96.415331
6221,18.514774,-26.407843,-2.36275,0.471551,-1.052547,-1.155086,89.315338,-58.647807,-97.624395
6222,19.137513,-18.332983,3.352087,0.747247,-0.786727,0.255496,90.486193,-58.796359,-98.493615
6223,16.183633,-12.545566,5.123187,0.00898,-0.490533,1.449068,90.986753,-59.620825,-99.071332
6224,13.952277,-11.318431,3.540929,-0.887402,-0.412752,2.316857,90.932764,-60.945512,-99.594804
6225,13.531046,-10.991286,-0.865275,-1.168813,-0.493385,2.701117,90.838499,-62.487781,-100.248748
6226,12.598856,-9.319116,-3.782744,-1.035386,-0.656417,2.753261,91.045043,-64.060292,-101.144346
6227,13.75179,-6.424901,-3.469635,-0.490968,-0.817488,2.754354,91.852401,-65.626389,-102.346989
6228,15.433967,-3.234132,9.914375,-0.489819,-0.23694,3.024492,92.019991,-67.355084,-102.835963
6229,14.595256,9.329048,15.973036,-0.484973,0.369001,2.992063,91.346276,-69.075883,-102.409531
6230,8.513234,15.930499,8.955944,-3.061058,-0.189371,2.551566,89.933708,-70.537839,-102.773437
6231,9.413255,5.696874,-5.191541,-4.742233,-1.171242,2.279492,89.161795,-71.849688,-104.828738
6232,18.708638,-7.40087,-0.230956,-3.906575,-1.166909,2.653029,88.982336,-73.381947,-106.986264
6233,15.855184,-11.880647,-1.218597,-2.230625,-0.585089,2.775314,88.784303,-74.979158,-108.109
6234,11.225555,-5.431663,-2.712726,-1.144945,-0.611337,2.339118,89.418226,-76.326176,-109.440579
6235,9.999808,0.506168,-2.941423,-0.899266,-0.67241,2.263915,90.576972,-77.625109,-111.158455
6236,7.024275,0.300355,-0.852464,-1.218793,-0.787489,2.120794,92.187649,-78.830599,-113.51713
6237,8.79088,-5.130241,-1.412374,-1.117375,-0.829845,2.020756,94.453145,-79.960892,-116.472935
6238,10.726189,-9.093044,-1.840968,-0.792397,-0.676936,1.988091,96.992737,-81.057303,-119.508125
6239,13.892359,-5.758892,-2.79292,0.584642,-0.237367,2.103626,99.434184,-82.233039,-121.636517
6240,9.527995,4.31127,-0.860941,0.296214,-0.199085,1.863061,102.056555,-83.261955,-124.109023
6241,12.839532,-2.702039,1.385513,-0.487231,-0.579825,1.672872,106.876293,-84.109795,-129.238287
6242,11.280604,-2.617711,0.775326,0.197577,-0.196671,1.54806,111.116353,-84.913356,-133.384211
6243,8.880593,0.965641,-0.97942,-0.285154,-0.462225,1.374126,117.771791,-85.523265,-140.226034
6244,10.035957,0.093645,0.087767,-0.450757,-0.433603,1.250389,125.466162,-86.005015,-148.200497
6245,9.541547,-1.136653,-0.238899,-0.529147,-0.502098,1.123077,134.675803,-86.314043,-157.73398
6246,9.958973,-1.674613,0.543571,-0.538676,-0.529594,0.975599,144.238001,-86.447601,-167.624622
6247,10.277239,-1.712307,0.491255,-0.468572,-0.551349,0.82681,153.169735,-86.423353,-176.841935
6248,10.225201,-2.14526,-0.016934,-0.327823,-0.563597,0.703512,160.814301,-86.283162,175.309653
6249,10.323587,-2.251061,-0.219736,-0.11229,-0.565249,0.603569,167.114202,-86.065947,168.931953
6250,9.962323,-1.601739,-0.334018,0.04843,-0.549587,0.515891,172.058928,-85.808911,164.002436
6251,9.843002,-1.215008,-0.69929,0.046435,-0.569568,0.419552,175.736198,-85.508154,160.342056
6252,9.929454,-1.335247,-1.242241,0.1314,-0.531635,0.353337,178.509082,-85.213301,157.635422
6253,9.895559,-0.968188,-1.536875,0.225429,-0.472142,0.296471,-179.328686,-84.941973,155.59564
6254,9.825106,-0.654015,-1.584225,0.288175,-0.414237,0.246432,-177.660252,-84.700165,154.085978
6255,9.73144,-0.31194,-1.578862,0.327543,-0.361277,0.206192,-176.307428,-84.485017,152.916435
6256,9.702774,0.072597,-1.618383,0.347194,-0.31256,0.17682,-175.201434,-84.298036,152.004827
6257,9.513407,0.460912,-1.532984,0.325269,-0.283077,0.154141,-174.263814,-84.126063,151.250521
6258,9.591979,0.574622,-1.388738,0.25005,-0.290312,0.1508,-173.456137,-83.95051,150.582319
6259,9.704711,0.271799,-1.371548,0.175792,-0.286842,0.166564,-172.632197,-83.773363,149.85568
6260,9.574978,0.074674,-1.225076,0.15196,-0.288878,0.186432,-171.780596,-83.593925,149.086296
6261,9.61501,-0.134213,-1.305924,0.142453,-0.290352,0.218068,-170.811077,-83.408046,148.193368
6262,9.557807,0.017751,-1.193793,0.178899,-0.286268,0.259275,-169.68631,-83.220222,147.163924
6263,9.527741,0.078952,-1.282338,0.205304,-0.298143,0.299319,-168.420032,-83.017322,146.007624
6264,9.547086,0.185586,-1.250724,0.244143,-0.307322,0.342906,-167.02835,-82.802421,144.746002
6265,9.467349,0.313098,-1.16103,0.164913,-0.338195,0.390782,-165.578071,-82.558428,143.379713
6266,9.687365,0.009487,-1.228598,0.169518,-0.357496,0.434364,-164.069405,-82.294452,141.955576
6267,9.807863,0.163689,-1.028444,0.213963,-0.346187,0.482772,-162.422207,-82.021984,140.417172
6268,9.83928,0.03095,-1.089199,0.219005,-0.35678,0.535651,-160.702745,-81.729785,138.806859
6269,9.962454,-0.126779,-1.108369,0.308598,-0.345188,0.593957,-158.817811,-81.423622,137.080657
6270,9.973611,0.085793,-1.167463,0.364257,-0.361244,0.663124,-156.823497,-81.087242,135.273878
6271,10.141347,0.497461,-1.275957,0.432563,-0.343118,0.749737,-154.622493,-80.728479,133.296361
6272,10.165067,0.733667,-1.238067,0.354889,-0.318674,0.842768,-152.311088,-80.348035,131.159056
6273,10.454409,0.356147,-1.771128,0.330536,-0.311571,0.93096,-149.922234,-79.931096,128.927023
6274,10.210426,0.300761,-1.763877,0.315987,-0.270899,1.005664,-147.468446,-79.497619,126.617009
6275,10.512788,-0.372489,-1.86295,0.296473,-0.314536,1.065427,-145.143695,-79.006014,124.423975
