PacketCounter,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
5944,10.993344,-1.396828,1.60429,0.360415,-0.137818,-0.266346,-55.223361,-83.002544,78.995093
5945,10.412861,-0.741637,1.398863,0.344748,-0.113624,-0.322674,-54.55835,-83.1938,78.526634
5946,9.813352,-0.315448,1.322768,0.343331,-0.08961,-0.349171,-53.704916,-83.38859,77.868012
5947,9.154064,-0.038009,1.268342,0.331389,-0.098827,-0.362182,-52.793279,-83.591221,77.144
5948,8.670702,0.172228,1.148634,0.315561,-0.134121,-0.3496,-52.042099,-83.799371,76.57276
5949,8.329886,0.29464,0.906759,0.282265,-0.163343,-0.334661,-51.422517,-84.010271,76.114736
5950,8.088618,0.269221,0.697984,0.258668,-0.181371,-0.310265,-50.961286,-84.216447,75.80262
5951,7.775272,0.271538,0.520763,0.280518,-0.182654,-0.291903,-50.514693,-84.414504,75.517772
5952,7.652899,0.276799,0.396435,0.277142,-0.167031,-0.275539,-50.052579,-84.599611,75.215574
5953,7.565425,0.300364,0.372835,0.298719,-0.129404,-0.269603,-49.37651,-84.76766,74.710909
5954,7.307427,0.303773,0.399266,0.309404,-0.094344,-0.258421,-48.55204,-84.917335,74.063561
5955,7.008468,0.379866,0.488639,0.298747,-0.047362,-0.256369,-47.448816,-85.046824,73.130352
5956,6.659556,0.552535,0.441772,0.260791,-0.061093,-0.24612,-46.448467,-85.176223,72.278752
5957,6.336611,0.654274,0.448118,0.20399,-0.076906,-0.245364,-45.492694,-85.309971,71.439388
5958,6.297095,0.819014,0.316704,0.155578,-0.14114,-0.240922,-44.881356,-85.467311,70.917873
5959,6.13028,0.849051,0.101421,0.066728,-0.143062,-0.233528,-44.309994,-85.621579,70.385557
5960,6.248762,0.961226,-0.1088,0.026907,-0.155721,-0.221788,-43.876238,-85.776499,69.968344
5961,6.237887,1.01546,-0.216761,-0.048099,-0.171279,-0.203479,-43.625425,-85.929913,69.691672
5962,6.355547,1.014048,-0.316131,-0.116187,-0.163574,-0.184819,-43.484654,-86.073253,69.486044
5963,6.54713,0.981019,-0.404126,-0.175861,-0.150299,-0.164483,-43.392145,-86.202463,69.294762
5964,6.683439,0.840096,-0.476469,-0.234275,-0.128063,-0.145641,-43.332912,-86.315614,69.103012
5965,6.84295,0.632869,-0.62154,-0.273101,-0.125411,-0.114344,-43.456989,-86.414717,69.072976
5966,7.010454,0.49635,-0.780331,-0.312348,-0.116675,-0.075885,-43.834786,-86.495688,69.274234
5967,7.204165,0.385354,-1.054657,-0.369945,-0.153516,-0.020597,-44.859714,-86.568781,70.091118
5968,7.465756,0.299337,-1.278109,-0.423225,-0.167374,0.05125,-46.561967,-86.617465,71.555429
5969,7.505034,0.362242,-1.726561,-0.439452,-0.156141,0.116344,-48.633705,-86.630715,73.380971
5970,7.530637,0.517216,-1.818609,-0.490414,-0.210699,0.181523,-51.587589,-86.631306,76.060369
5971,7.702274,0.565734,-1.684606,-0.506773,-0.235954,0.209623,-54.875455,-86.618494,79.065509
5972,7.808637,0.652824,-1.376806,-0.515661,-0.250089,0.228968,-58.37779,-86.591008,82.279791
5973,8.002688,0.552128,-1.185093,-0.529368,-0.291706,0.221122,-62.108669,-86.566826,85.715908
5974,8.637448,0.36494,-0.776433,-0.455684,-0.31574,0.199368,-65.886234,-86.546965,89.240398
5975,9.447679,0.005426,-0.422095,-0.421447,-0.246947,0.173375,-68.866916,-86.5129,91.987067
5976,10.42175,-0.763279,-0.17518,-0.327041,-0.124409,0.143949,-70.597135,-86.463861,93.534397
5977,11.496694,-1.2766,0.553918,-0.007055,0.171397,0.111061,-69.432736,-86.373817,92.366101
5978,11.530134,-1.186673,0.503106,0.165636,0.322831,0.084267,-66.934156,-86.263842,89.959068
5979,11.679386,-1.695247,-0.314275,0.021605,-0.001326,0.021061,-66.962463,-86.256227,90.002271
5980,12.311844,-4.06242,-1.668537,-0.189486,-0.234174,-0.089275,-68.68375,-86.357831,91.620002
5981,12.320515,-3.912567,-3.11816,0.085806,-0.188958,-0.196268,-69.571986,-86.504771,92.561654
5982,12.194341,-2.491357,-3.139964,0.039265,-0.084741,-0.274064,-69.379986,-86.672337,92.393663
5983,12.513422,-1.500846,-2.662791,0.124018,-0.04359,-0.337109,-68.444153,-86.864822,91.52994
5984,13.328558,1.092698,-1.271947,0.216761,-0.167649,-0.429318,-68.285847,-87.13234,91.497622
5985,14.624259,1.689171,-0.560862,-0.270005,-0.379322,-0.555246,-70.328199,-87.510094,93.389756
5986,15.59144,0.446396,-0.701781,-0.368624,-0.296019,-0.687332,-71.30984,-87.941355,94.162498
5987,14.754771,-0.236601,-1.278064,-0.447428,-0.135799,-0.735007,-69.365085,-88.367527,91.962687
5988,13.876353,1.10894,-1.647481,-0.142211,-0.177486,-0.691872,-67.3631,-88.777204,89.880261
5989,13.094404,3.207075,-0.410041,-0.247911,-0.094965,-0.576142,-62.451772,-89.102644,84.828474
5990,12.234032,1.975044,0.247479,-0.795952,-0.230003,-0.435835,-63.078762,-89.388718,85.00095
5991,12.100333,0.874722,0.40629,-0.741459,-0.357682,-0.327185,-78.894848,-89.638337,100.395149
5992,11.771329,1.031537,0.97436,-0.651989,-0.217664,-0.26097,-106.043263,-89.790143,127.171743
5993,10.852575,0.65406,1.852567,-0.615854,-0.008194,-0.21234,-129.498628,-89.901904,150.276747
5994,9.880928,-0.347478,2.710608,-0.574032,0.077955,-0.184498,119.048017,-89.961046,-98.597338
5995,9.376689,-1.606556,2.573065,-0.624009,-0.009826,-0.177706,99.276481,-89.858185,-79.180889
5996,9.58473,-2.288684,1.703169,-0.506149,-0.081015,-0.203523,104.874172,-89.730361,-85.067065
5997,9.946701,-2.552835,1.280728,-0.39673,0.048146,-0.252423,95.465438,-89.588728,-75.883057
5998,10.254062,-2.472709,1.478955,-0.27124,0.229443,-0.300211,80.993908,-89.407657,-61.564655
5999,10.787069,-1.830491,1.961448,-0.192085,0.346792,-0.334172,69.360187,-89.16639,-50.037701
6000,11.346733,-1.128859,2.331062,-0.194593,0.316684,-0.335332,63.97462,-88.914855,-44.760953
6001,11.917547,-0.699536,2.059027,-0.208239,0.155061,-0.286091,63.542987,-88.724491,-44.446137
6002,12.593762,-0.313051,1.616913,-0.172931,0.034089,-0.186174,64.78727,-88.617067,-45.787794
6003,12.862149,-0.091889,1.194582,-0.119354,-0.014572,-0.051451,65.565447,-88.589743,-46.632177
6004,12.450346,-0.02548,1.022028,-0.058959,-0.03625,0.079574,65.622936,-88.636875,-46.721349
6005,11.683355,-0.227545,1.128051,-0.021912,-0.067837,0.184671,65.26201,-88.745191,-46.370457
6006,11.122227,-0.794202,1.135755,-0.038981,-0.10164,0.263733,64.807054,-88.903802,-45.935586
6007,10.501797,-1.217314,0.981106,0.028058,-0.122044,0.312414,64.053978,-89.091392,-45.163886
6008,9.976486,-1.325651,0.834639,0.085517,-0.101917,0.336777,61.711829,-89.28695,-42.770258
6009,9.550952,-1.462107,0.807025,0.115297,-0.089503,0.343376,56.601025,-89.478368,-37.590671
6010,9.319673,-1.51731,0.760746,0.155833,-0.083447,0.342234,45.595451,-89.659522,-26.493165
6011,9.054488,-1.497633,0.671829,0.184249,-0.073756,0.326387,17.114272,-89.794047,2.096304
6012,8.807364,-1.466038,0.612761,0.208312,-0.060084,0.314209,-35.543629,-89.800968,54.876295
6013,8.454453,-1.552237,0.493087,0.228192,-0.02236,0.294973,-61.737327,-89.681664,81.203414
6014,8.07439,-1.417782,0.536172,0.278901,0.01169,0.286321,-70.283039,-89.531808,89.911671
6015,7.659294,-1.298268,0.525376,0.291758,0.044361,0.276424,-72.626988,-89.376923,92.425328
6016,7.260565,-1.08333,0.454544,0.322161,0.067989,0.263536,-73.006085,-89.224338,92.991686
6017,6.843728,-0.922068,0.477065,0.324537,0.053816,0.251729,-73.481857,-89.080804,93.655908
6018,6.538947,-0.704536,0.450518,0.338916,0.024145,0.24124,-74.690061,-88.947211,95.061196
