PacketCounter,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
5849,9.001545,3.880493,-1.056148,-0.04219,0.068954,-0.157905,104.313766,-65.768524,-106.933167
5850,8.949869,4.152919,-1.110251,-0.026915,0.063466,-0.145057,104.176297,-65.696452,-106.799683
5851,8.817352,4.487224,-0.769018,-0.083752,0.074768,-0.136116,103.996026,-65.630649,-106.653526
5852,8.608417,4.144023,-0.942505,-0.074715,0.08086,-0.121159,103.818769,-65.573942,-106.50629
5853,8.796551,4.172734,-1.061967,-0.01877,0.076766,-0.100639,103.685094,-65.52774,-106.370128
5854,8.892519,4.123269,-1.151471,-0.028885,0.081486,-0.084868,103.545289,-65.491016,-106.235082
5855,8.875229,4.234587,-1.102146,-0.066525,0.090388,-0.07814,103.37533,-65.459004,-106.089524
5856,8.854463,4.14282,-1.124227,-0.094719,0.099334,-0.067587,103.181828,-65.433937,-105.936846
5857,8.927048,4.005885,-1.190328,-0.080329,0.10637,-0.051988,102.992802,-65.41816,-105.778891
5858,9.092193,3.999391,-1.130399,-0.043543,0.118044,-0.037489,102.814763,-65.411882,-105.610934
5859,8.996121,4.276485,-1.267643,-0.031474,0.140512,-0.011608,102.623168,-65.422498,-105.419181
5860,9.036327,4.299716,-1.354564,-0.036029,0.177566,0.000682,102.386927,-65.444469,-105.182521
5861,9.021248,4.206821,-1.270696,-0.00058,0.197969,0.031384,102.154164,-65.485619,-104.926349
5862,9.116612,4.320479,-1.324446,-0.019489,0.235994,0.046498,101.866305,-65.539382,-104.622705
5863,8.999411,4.163084,-1.176792,-0.047993,0.262867,0.068429,101.533112,-65.607748,-104.286359
5864,9.339565,3.675931,-1.209304,-0.051926,0.257198,0.080974,101.205947,-65.681861,-103.960289
5865,10.037054,4.086043,-1.277384,-0.020609,0.291039,0.087384,100.853641,-65.762358,-103.586263
5866,9.926868,4.106548,-1.344633,-0.15965,0.375747,0.090606,100.3139,-65.852521,-103.095231
5867,9.860112,3.785683,-1.52508,-0.258266,0.425004,0.080489,99.649017,-65.939595,-102.528314
5868,10.539189,3.650141,-1.944612,-0.362543,0.478608,0.060372,98.848067,-66.017419,-101.879233
5869,11.008204,3.942945,-1.765187,-0.576302,0.571072,0.036813,97.797488,-66.085183,-101.090226
5870,11.561973,3.640821,-1.897906,-0.978123,0.68649,-0.011554,96.355769,-66.126715,-100.12672
5871,12.337605,2.873897,-2.948257,-1.323896,0.76111,-0.075428,94.608545,-66.125139,-99.045099
5872,13.36168,3.317264,-3.297685,-1.422052,0.79394,-0.162412,92.757874,-66.061192,-97.912395
5873,15.237193,3.567487,-2.260797,-1.572994,0.834157,-0.272928,90.77467,-65.919433,-96.726949
5874,19.650627,3.440259,0.379505,-1.669727,0.915107,-0.355947,88.654406,-65.712631,-95.451835
5875,22.039481,0.132211,-1.236141,-1.556593,1.113064,-0.414239,86.382925,-65.447837,-93.934946
5876,22.609938,0.369373,-2.051798,-1.109207,1.13743,-0.568251,84.396146,-65.070725,-92.447561
5877,21.279123,-0.910907,-4.530884,-0.661425,1.259159,-0.641444,82.57993,-64.625022,-90.85785
5878,17.611377,0.021085,-6.408766,0.400908,1.058408,-0.68632,81.670483,-64.15227,-89.594996
5879,15.539509,2.120384,-3.908827,-0.024573,0.800794,-0.892671,80.890823,-63.578645,-88.738283
5880,12.528367,2.474113,-6.757392,-0.033529,0.625376,-1.086023,80.372846,-62.906275,-88.180115
5881,10.720539,1.912688,-5.363002,-0.209601,0.526477,-1.253792,79.918339,-62.14896,-87.799026
5882,9.096889,1.509906,-5.442397,-0.008916,0.426522,-1.439455,79.738253,-61.293941,-87.600747
5883,8.113152,1.121185,-3.47044,-0.222528,0.2869,-1.5021,79.598847,-60.420285,-87.58377
5884,8.055625,-3.289361,-2.733869,-0.414113,0.267993,-1.437945,79.361914,-59.582147,-87.584574
5885,7.421452,-5.320121,-2.343224,-0.096194,0.27885,-1.246036,79.267476,-58.853047,-87.535288
5886,7.675927,-9.039773,-4.311784,0.265359,0.092016,-0.915517,79.494165,-58.327694,-87.623167
5887,7.365286,-11.410717,-4.693384,0.80508,-0.028174,-0.486831,80.063,-58.058397,-87.745617
5888,6.412686,-11.396478,-4.015896,1.230002,-0.200921,-0.164309,80.975609,-57.984415,-87.991091
5889,5.53041,-10.594015,-3.633672,1.611263,-0.444843,0.154782,82.284693,-58.112255,-88.44336
5890,5.033935,-9.789402,-3.422653,1.683046,-0.670192,0.517801,83.808826,-58.453109,-89.101864
5891,5.205085,-9.611134,-3.138591,1.603672,-0.789058,0.903692,85.391329,-59.014697,-89.878289
5892,5.310774,-9.373841,-2.888535,1.494549,-0.809957,1.261501,86.949976,-59.766694,-90.694692
5893,5.625034,-9.106533,-2.297948,1.411045,-0.877969,1.599653,88.578161,-60.706255,-91.642595
5894,6.071494,-8.483385,-2.085141,1.410138,-0.928211,1.939082,90.338282,-61.822051,-92.728797
5895,6.378369,-7.258239,-1.765151,1.384407,-0.918975,2.279812,92.201046,-63.12081,-93.934298
5896,6.592476,-6.287144,-1.581921,1.307402,-0.981891,2.610984,94.267823,-64.582479,-95.40241
5897,7.286098,-5.320235,-1.231439,1.166249,-1.001418,2.965786,96.539046,-66.225205,-97.168199
5898,8.044693,-4.347581,-0.728863,0.96597,-1.000845,3.317634,99.052641,-68.030643,-99.295603
5899,8.865648,-3.484014,-0.250528,0.739339,-0.974967,3.633503,101.902351,-69.981705,-101.896724
5900,9.8275,-2.543483,0.172785,0.542449,-0.928697,3.911576,105.247466,-72.035696,-105.105411
5901,10.86233,-1.760432,0.31533,0.410654,-0.875796,4.148491,109.401839,-74.161612,-109.202315
5902,12.003434,-0.949165,0.3197,0.375204,-0.828838,4.334136,114.834626,-76.285071,-114.597711
5903,13.25295,0.015582,0.151104,0.394369,-0.774957,4.445462,122.216736,-78.319436,-121.936359
5904,14.103867,1.075905,-0.202312,0.43342,-0.701323,4.471092,132.307867,-80.121018,-131.954131
5905,14.377242,1.872348,-0.600245,0.547113,-0.675104,4.42464,146.111804,-81.496446,-145.602073
5906,14.578808,2.345604,-1.021825,0.744333,-0.680994,4.322856,163.41142,-82.206438,-162.64472
5907,14.762145,2.757204,-1.386478,1.023217,-0.715662,4.19219,-178.211416,-82.107086,179.414331
5908,14.630805,3.384103,-1.715966,1.335608,-0.791182,4.04167,-162.313767,-81.2603,164.123218
5909,14.855979,4.488926,-1.933072,1.638375,-0.959207,3.875035,-150.423447,-79.856782,153.037807
5910,15.576061,6.19486,-2.009701,2.005696,-1.007634,3.660118,-141.940659,-78.205905,145.568716
5911,15.653895,8.013522,-1.343055,2.078206,-0.958011,3.39357,-135.814097,-76.50773,140.524867
5912,16.068744,10.299366,-0.453482,2.077674,-0.82094,3.076772,-131.201928,-74.904156,136.99401
5913,15.650916,12.969129,0.144729,1.859965,-0.5776,2.590415,-127.695215,-73.543289,134.469988
5914,13.564468,15.586904,0.079332,1.58967,-0.367501,1.893787,-125.227927,-72.545038,132.842571
5915,11.740611,17.315007,-0.026204,1.257126,-0.229961,1.07002,-123.758062,-71.961526,132.06558
5916,10.914163,17.945219,0.086258,1.046453,-0.128814,0.250897,-123.107705,-71.800579,132.011841
5917,10.568514,17.865776,0.594967,0.815757,-0.0191,-0.504654,-123.1503,-72.033953,132.555705
5918,10.248213,16.656365,0.870743,0.665267,0.058388,-1.168079,-123.843621,-72.610229,133.683135
5919,10.649699,15.651521,1.065499,0.544268,0.140832,-1.722378,-125.145701,-73.467356,135.375252
5920,10.495371,14.860433,0.968161,0.357655,0.235174,-2.190523,-127.148709,-74.560171,137.671585
5921,10.060247,13.691055,0.645191,0.053051,0.297657,-2.557527,-130.073216,-75.81072,140.730504
5922,9.676735,11.733422,-0.061404,-0.146192,0.311854,-2.824891,-134.120372,-77.131855,144.806345
5923,16.708253,-8.19503,-1.734148,-1.507855,0.425533,-2.3306,-138.644215,-78.229202,148.553056
5924,14.720608,-30.310654,-4.145269,-0.515262,0.958204,-1.319764,-140.021976,-79.137886,149.656724
5925,11.645177,-5.564757,-0.191914,1.682498,0.129004,-1.807123,-143.183512,-79.837967,153.855564
5926,17.822018,11.707943,-1.179666,1.659846,-0.188771,-2.698783,-150.079188,-80.599299,161.817237
5927,18.973137,17.240514,-0.818621,0.91723,-0.008027,-2.953752,-159.1879,-81.321581,171.574353
5928,13.903983,7.119643,0.195729,-0.514659,0.109246,-2.809397,-169.852046,-81.812736,-177.944075
5929,8.85752,-0.768522,2.249593,-0.732667,0.012389,-2.528028,179.607242,-81.942529,-167.720332
5930,4.482095,-0.481045,0.866258,-0.382646,0.08878,-2.165288,170.645986,-81.886713,-158.891183
5931,3.07398,4.886777,-2.573191,0.283423,-0.435723,-1.958866,163.736045,-81.392694,-151.742151
5932,6.95387,13.236382,-5.185269,1.337318,-0.857906,-2.026539,158.582711,-80.550435,-145.74888
5933,16.699007,6.983304,-0.489039,-0.98162,-0.451154,-1.841987,153.050897,-79.880664,-140.706587
5934,11.068091,1.638202,1.795918,-0.168446,0.266599,-1.50837,148.379222,-79.589996,-136.057391
5935,11.320259,5.021195,0.589306,-0.182404,-0.628526,-1.637087,145.200585,-78.773679,-132.928308
5936,12.102904,2.246972,-1.616845,0.263146,-0.206376,-1.485529,142.328643,-78.174095,-129.843739
5937,8.318689,3.313083,-1.255171,0.233188,-0.243522,-1.327755,140.108157,-77.587705,-127.436832
5938,9.280937,1.662194,-1.311033,0.391864,-0.321172,-1.21998,138.516149,-76.991541,-125.574989
5939,9.669311,3.804082,-1.834284,0.407482,-0.237402,-1.067623,137.213258,-76.47922,-123.997486
5940,9.661912,3.4284,-1.507951,0.202847,-0.213164,-0.952881,136.052129,-76.014678,-122.682734
5941,9.588542,2.990386,-1.777737,0.169528,-0.207489,-0.825645,135.142529,-75.597639,-121.645512
5942,9.654747,2.310383,-1.930388,0.164523,-0.193038,-0.700079,134.453773,-75.234256,-120.836719
5943,9.619921,2.83387,-2.170363,0.221198,-0.184579,-0.60855,133.953657,-74.909444,-120.189293
5944,9.524633,3.026406,-2.352169,0.155745,-0.158854,-0.537918,133.50368,-74.623008,-119.630738
5945,9.197376,3.310042,-2.259615,0.10135,-0.152812,-0.465622,133.132171,-74.367672,-119.186404
5946,9.088494,3.074362,-2.042171,-0.021479,-0.142561,-0.374291,132.814778,-74.154287,-118.869728
5947,8.928911,3.09104,-2.353038,-0.065654,-0.13389,-0.290504,132.579738,-73.978711,-118.666058
5948,8.91554,3.384876,-2.052228,-0.1812,-0.12982,-0.209216,132.386969,-73.839281,-118.573777
5949,9.16099,3.023713,-1.888147,-0.227036,-0.111667,-0.12805,132.250052,-73.740675,-118.568479
5950,9.162719,2.738456,-1.895157,-0.283867,-0.085144,-0.064137,132.12818,-73.679895,-118.611251
5951,9.2812,2.354222,-1.731577,-0.275572,-0.089784,-0.029126,132.062564,-73.631711,-118.709341
5952,9.490982,2.217038,-1.371219,-0.254726,-0.06771,-0.014472,131.997271,-73.59879,-118.793705
5953,9.47463,1.467035,-1.486148,-0.204631,-0.064724,-0.029236,131.9358,-73.560221,-118.853793
5954,9.608722,1.253862,-1.731237,-0.07286,-0.06802,-0.059176,131.917032,-73.508167,-118.87805
5955,9.673276,1.507572,-1.883007,-0.027348,-0.069151,-0.100239,131.871788,-73.437679,-118.849035
5956,9.606798,1.637899,-2.145012,-0.065544,-0.067421,-0.143517,131.748476,-73.349849,-118.759843
5957,9.384057,1.615756,-2.333051,-0.111405,-0.068065,-0.192485,131.537915,-73.240263,-118.608408
5958,9.197962,1.873894,-2.365441,-0.149932,-0.072292,-0.233536,131.26362,-73.11172,-118.411893
5959,9.128833,1.815039,-2.345934,-0.220912,-0.067952,-0.272872,130.896845,-72.967038,-118.162496
5960,9.059454,1.498491,-2.064693,-0.253719,-0.067413,-0.329587,130.448477,-72.797864,-117.845756
5961,8.98937,1.257133,-1.994221,-0.188095,-0.067861,-0.393893,129.968833,-72.599178,-117.457936
5962,9.016308,1.283257,-2.127403,-0.124748,-0.08235,-0.461416,129.478551,-72.364918,-117.019064
5963,9.016666,1.046836,-2.372137,-0.07883,-0.095686,-0.53444,128.962476,-72.091831,-116.526128
5964,9.089036,0.781388,-2.402592,-0.012508,-0.133791,-0.61903,128.460298,-71.766373,-116.005737
5965,9.221967,0.891395,-2.421086,0.04524,-0.144402,-0.697159,127.940458,-71.400162,-115.431931
5966,9.286908,0.903964,-2.715333,0.103335,-0.146473,-0.777068,127.397096,-70.995703,-114.795704
5967,9.21731,0.971121,-2.744973,0.125624,-0.158209,-0.861263,126.82372,-70.546399,-114.11346
5968,8.969214,1.016963,-2.96684,0.139878,-0.168035,-0.947197,126.219337,-70.052224,-113.386687
5969,8.704286,1.663005,-2.999189,0.171485,-0.175865,-1.027171,125.60297,-69.515433,-112.626226
5970,8.736866,1.646369,-2.934728,0.080799,-0.165201,-1.102292,124.893381,-68.944297,-111.818124
5971,8.908726,1.423029,-3.184807,0.070135,-0.156892,-1.17248,124.150638,-68.338872,-110.978444
5972,9.528755,2.519477,-2.762556,0.146171,-0.149963,-1.247967,123.42747,-67.696108,-110.108588
5973,10.470186,4.348827,-1.558425,0.04827,-0.061095,-1.314551,122.543213,-67.044319,-109.121494
5974,11.298331,3.924952,-0.70851,-0.362766,0.02827,-1.373985,121.336946,-66.384127,-108.034879
5975,11.717356,3.11271,-1.207944,-0.568633,0.100593,-1.42018,119.96685,-65.712575,-106.893073
5976,11.859341,3.418822,-0.594091,-0.790067,0.178847,-1.50037,118.406264,-65.011354,-105.674552
5977,11.443874,2.887833,-0.052719,-0.972779,0.235002,-1.587251,116.710582,-64.266598,-104.415526
5978,10.96589,2.155532,0.220644,-0.986566,0.241569,-1.683542,115.034886,-63.458433,-103.17898
5979,11.901539,1.705372,-0.558843,-0.668773,0.308324,-1.770115,113.516849,-62.605903,-101.906046
5980,12.212924,2.464034,-3.058104,-0.427057,0.428564,-1.853435,112.065522,-61.721369,-100.541897
5981,12.445149,3.017788,-4.43319,-0.336585,0.480648,-1.938583,110.66849,-60.786882,-99.168425
5982,13.190232,4.033794,-4.105021,-0.494522,0.504033,-2.047671,109.209525,-59.781869,-97.815205
5983,14.219351,4.373582,-3.543289,-0.812291,0.578989,-2.18738,107.552371,-58.696855,-96.428038
5984,15.080705,2.986721,-2.844097,-1.18683,0.623422,-2.322405,105.711114,-57.523567,-95.060823
5985,17.561943,2.644288,-1.867964,-1.404925,0.641131,-2.468716,103.810138,-56.249349,-93.751535
