time,voltage,current,percentage
0.0,4.0,0.5,80.0
0.01,4.0,0.5,80.0
0.02,4.0,0.5,80.0
0.03,4.0,0.5,80.0
0.04,4.0,0.5,80.0
0.058,4.0,0.5,80.0
0.061,4.0,0.5,80.0
0.07,4.0,0.5,80.0
0.08,4.0,0.5,80.0
0.09,4.0,0.5,80.0
0.108,4.0,0.5,80.0
0.112,4.0,0.5,80.0
0.12,4.0,0.5,80.0
0.13,4.0,0.5,80.0
0.14,4.0,0.5,80.0
0.15,4.0,0.5,80.0
0.16,4.0,0.5,80.0
0.175,4.0,0.5,80.0
0.18,4.0,0.5,80.0
0.19,4.0,0.5,80.0
0.2,4.0,0.5,80.0
0.21,4.0,0.5,80.0
0.228,4.0,0.5,80.0
0.232,4.0,0.5,80.0
0.24,4.0,0.5,80.0
0.25,4.0,0.5,80.0
0.26,4.0,0.5,80.0
0.27,4.0,0.5,80.0
0.288,4.0,0.5,80.0
0.292,4.0,0.5,80.0
0.3,4.0,0.5,80.0
0.31,4.0,0.5,80.0
0.32,4.0,0.5,80.0
0.33,4.0,0.5,80.0
0.349,4.0,0.5,80.0
0.353,4.0,0.5,80.0
0.36,4.0,0.5,80.0
0.37,4.0,0.5,80.0
0.38,4.0,0.5,80.0
0.39,4.0,0.5,80.0
0.409,4.0,0.5,80.0
0.413,4.0,0.5,80.0
0.42,4.0,0.5,80.0
0.43,4.0,0.5,80.0
0.44,4.0,0.5,80.0
0.45,4.0,0.5,80.0
0.469,4.0,0.5,80.0
0.473,4.0,0.5,80.0
0.48,4.0,0.5,80.0
0.49,4.0,0.5,80.0
0.5,4.0,0.5,80.0
0.51,4.0,0.5,80.0
0.529,4.0,0.5,80.0
0.533,4.0,0.5,80.0
0.54,4.0,0.5,80.0
0.55,4.0,0.5,80.0
0.56,4.0,0.5,80.0
0.57,4.0,0.5,80.0
0.589,4.0,0.5,80.0
0.593,4.0,0.5,80.0
0.6,4.0,0.5,80.0
0.61,4.0,0.5,80.0
0.62,4.0,0.5,80.0
0.63,4.0,0.5,80.0
0.649,4.0,0.5,80.0
0.653,4.0,0.5,80.0
0.66,4.0,0.5,80.0
0.67,4.0,0.5,80.0
0.68,4.0,0.5,80.0
0.69,4.0,0.5,80.0
0.709,4.0,0.5,80.0
0.713,4.0,0.5,80.0
0.72,4.0,0.5,80.0
0.73,4.0,0.5,80.0
0.74,4.0,0.5,80.0
0.75,4.0,0.5,80.0
0.769,4.0,0.5,80.0
0.772,4.0,0.5,80.0
0.78,4.0,0.5,80.0
0.79,4.0,0.5,80.0
1.046,4.0,0.5,80.0
1.065,4.0,0.5,80.0
1.069,4.0,0.5,80.0
1.076,4.0,0.5,80.0
1.086,4.0,0.5,80.0
1.096,4.0,0.5,80.0
1.106,4.0,0.5,80.0
1.126,4.0,0.5,80.0
1.129,4.0,0.5,80.0
1.136,4.0,0.5,80.0
1.146,4.0,0.5,80.0
1.156,4.0,0.5,80.0
1.166,4.0,0.5,80.0
1.185,4.0,0.5,80.0
1.189,4.0,0.5,80.0
1.196,4.0,0.5,80.0
1.206,4.0,0.5,80.0
1.216,4.0,0.5,80.0
1.226,4.0,0.5,80.0
1.246,4.0,0.5,80.0
1.25,4.0,0.5,80.0
1.256,4.0,0.5,80.0
1.266,4.0,0.5,80.0
1.276,4.0,0.5,80.0
1.286,4.0,0.5,80.0
1.305,4.0,0.5,80.0
1.308,4.0,0.5,80.0
1.316,4.0,0.5,80.0
1.326,4.0,0.5,80.0
1.336,4.0,0.5,80.0
1.346,4.0,0.5,80.0
1.365,4.0,0.5,80.0
1.369,4.0,0.5,80.0
1.376,4.0,0.5,80.0
1.386,4.0,0.5,80.0
1.396,4.0,0.5,80.0
1.406,4.0,0.5,80.0
1.426,4.0,0.5,80.0
1.429,4.0,0.5,80.0
1.436,4.0,0.5,80.0
1.446,4.0,0.5,80.0
1.456,4.0,0.5,80.0
1.466,4.0,0.5,80.0
1.484,4.0,0.5,80.0
1.488,4.0,0.5,80.0
1.496,4.0,0.5,80.0
1.506,4.0,0.5,80.0
1.516,4.0,0.5,80.0
