time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0.0,-1.499103307723999,-9.57487964630127,1.8029918670654297,0.0039706239476799965,-0.0024434609804302454,-0.003817907767370343,-12.247880935668945,83.71820831298828,-25.489622116088867
0.019,-1.4644074440002441,-9.541379928588867,1.7862420082092285,0.0029016099870204926,-0.003512475173920393,-0.006261368282139301,-11.970184326171875,83.10435485839844,-26.045015335083008
0.023,-1.4691929817199707,-9.594021797180176,1.8245272636413574,0.0050396379083395,0.0003054326225537807,-0.005650503095239401,-11.853259086608887,83.03128051757812,-25.855012893676758
0.03,-1.4871392250061035,-9.610772132873535,1.7635102272033691,0.005955935921519995,-0.00015271631127689034,-0.00809396430850029,-12.028646469116211,83.51359558105469,-25.358083724975586
0.04,-1.5086746215820312,-9.57368278503418,1.7443677186965942,0.006872233934700489,-0.0012217304902151227,-0.010690141469240189,-11.999415397644043,83.33820343017578,-25.50423812866211
0.05,-1.5469597578048706,-9.598808288574219,1.753938913345337,0.008246680721640587,0.0029016099870204926,-0.012828170321881771,-11.692487716674805,82.75357818603516,-26.4104061126709
0.06,-1.4787644147872925,-9.585646629333496,1.7635102272033691,0.008399397134780884,0.0024434609804302454,-0.014355332590639591,-11.765565872192383,83.1628189086914,-25.957321166992188
0.07,-1.428515076637268,-9.586843490600586,1.7910276651382446,0.010690141469240189,-0.0025961773935705423,-0.012675453908741474,-12.101724624633789,83.33820343017578,-26.39579200744629
0.089,-1.4620145559310913,-9.591629981994629,1.8077774047851562,0.009010262787342072,-0.0024434609804302454,-0.010537425056099892,-11.736333847045898,83.06050872802734,-25.182693481445312
0.093,-1.4333007335662842,-9.56650447845459,1.7898313999176025,0.010537425056099892,-0.0025961773935705423,-0.01114829070866108,-11.619409561157227,83.14820098876953,-25.182693481445312
0.1,-1.4811570644378662,-9.584450721740723,1.8460626602172852,0.007635815534740686,-0.0027488935738801956,-0.009926560334861279,-11.765565872192383,83.33820343017578,-25.387313842773438
0.11,-1.5672988891601562,-9.571290016174316,1.8628122806549072,0.007177666295319796,-0.0022907445672899485,-0.01160643994808197,-11.999415397644043,83.2066650390625,-26.32271385192871
0.12,-1.5158531665802002,-9.58923625946045,1.7970097064971924,0.005192354787141085,0.0088575454428792,-0.012828170321881771,-11.502485275268555,84.05436706542969,-26.33732795715332
0.13,-1.4057832956314087,-9.597611427307129,1.7958134412765503,0.005955935921519995,0.009926560334861279,-0.011759155429899693,-12.028646469116211,83.57205200195312,-25.32884979248047
0.147,-1.384247899055481,-9.629914283752441,1.7742778062820435,0.008704829961061478,0.00015271631127689034,-0.0039706239476799965,-12.540192604064941,83.83513641357422,-26.4104061126709
0.151,-1.3854442834854126,-9.633503913879395,1.7443677186965942,0.00809396430850029,-0.002138028386980295,-0.0039706239476799965,-12.160186767578125,83.23589324951172,-26.293479919433594
0.16,-1.4488540887832642,-9.616753578186035,1.7994025945663452,0.009621127508580685,-0.010079275816679,-0.0025961773935705423,-11.721718788146973,83.52820587158203,-26.52733039855957
0.17,-1.530210018157959,-9.56770133972168,1.7910276651382446,0.00809396430850029,-0.009162978269159794,-0.0032070425804704428,-11.619409561157227,83.86436462402344,-26.205787658691406
0.18,-1.6103696823120117,-9.564111709594727,1.8161523342132568,0.00809396430850029,-0.0024434609804302454,-0.0074830991216003895,-11.940953254699707,83.30897521972656,-25.665008544921875
0.19,-1.55413818359375,-9.568897247314453,1.7934205532073975,0.008399397134780884,0.004734205547720194,-0.0138971833512187,-11.970184326171875,83.35282135009766,-26.556564331054688
