time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0.0003314018249511719,1.345541,0.2106898,-9.85214,-0.1156447,0.02851149,-0.472438,-24.3,-2.7,-22.8
0.9024372100830078,8.020576,-1.144428,-6.43322,2.330481,1.076242,-1.215602,-30.75,2.7,-4.35
1.6703710556030273,9.756371,-2.949656,-1.541866,-0.0007993876,-0.2475436,0.1356294,-28.95,0.15,-11.1
2.439042568206787,9.406818,-2.559402,-1.714248,-0.1191087,0.04156815,0.008260337,-28.95,-1.35,-14.1
3.21856951713562,9.502586,-3.220201,-1.759738,-0.3058989,0.1028545,0.4479234,-30.9,-3.15,-14.4
3.9751014709472656,5.841852,-6.821081,-2.880225,-0.09539356,-0.2920429,0.5691638,-28.2,-24.9,-18.45
4.985990285873413,9.77792,-1.687912,-1.017536,-0.05942113,0.1782634,-0.8390903,-30.0,0.0,-13.2
5.770129919052124,9.28232,-3.766079,-1.802834,-0.4068882,-0.2038438,1.364021,-30.0,-10.35,-14.25
6.535571098327637,6.847417,-5.813122,-2.624045,0.09139664,0.471905,-1.237452,-29.4,-19.05,-18.15
7.303006172180176,9.624691,-0.2298434,-0.5650316,0.1737335,-0.06128636,0.1633415,-25.8,9.150001,-10.95
8.080627918243408,6.512228,-5.990293,-2.96881,-0.07114548,-0.4769679,0.7431639,-22.95,-24.9,-23.7
8.84346890449524,9.691729,0.1628057,0.1149217,0.2531394,-0.01945176,-0.01572129,-25.95,9.0,-10.05
9.862395524978638,6.119579,-6.936002,-3.25372,0.002664625,-0.2238285,0.7487596,-22.05,-27.0,-24.6
10.692923307418823,9.794679,-1.721431,-0.8116343,0.02424809,-0.1143124,0.2027779,-28.2,0.45,-15.15
11.655480861663818,5.329493,-6.406884,-3.143587,-0.08127106,-0.05675651,0.0298438,-22.95,-27.6,-22.95
12.425865888595581,9.947908,-1.039083,-0.7182605,-0.4079541,-0.1963829,-0.532392,-28.65,4.35,-11.55
13.190856695175171,6.232107,-6.442797,-2.853889,-0.553709,-0.4913568,1.093828,-23.7,-27.6,-22.5
13.961336612701416,10.23042,-3.021482,-1.774103,0.8289648,0.3170903,-1.4786,-29.55,-1.05,-15.45
14.727517366409302,10.39084,-2.676718,-0.6153098,-0.6269862,-0.2323553,1.690438,-30.9,-3.15,-14.85
15.495840549468994,7.718906,-5.21936,-2.652776,-0.03490658,0.3418714,-1.535357,-28.5,-14.55,-16.5
16.52476215362549,9.919178,-3.600879,-0.6967127,-0.9963032,-0.1366953,1.738934,-31.95,-9.75,-13.35
17.286234617233276,7.43639,-5.877765,-2.765303,0.004529862,0.4809648,-1.706959,-29.7,-17.85,-17.1
18.05402445793152,9.931149,-1.489193,-0.4979939,0.1585452,-0.2574028,1.23532,-28.95,0.9,-14.4
18.821500062942505,6.289568,-5.851429,-2.892196,0.1793293,0.5649004,-0.9861776,-26.7,-24.15,-20.7
19.59000539779663,10.08198,-0.8643068,-0.1556231,-0.1390934,0.02904441,0.3226861,-27.0,8.400001,-10.65
20.35938286781311,6.047753,-6.16507,-2.604892,-0.3320123,-0.2294242,0.1822603,-24.15,-25.2,-22.2
21.126150608062744,9.892841,-1.328782,-0.4213795,-0.3834395,0.06421745,-0.2899112,-26.25,7.2,-12.0
21.8940212726593,6.88333,-5.724536,-2.396596,0.0695467,-0.4239418,0.8979786,-27.9,-23.25,-19.2
22.66468381881714,10.34774,-1.45328,-0.2394202,0.8926493,0.233954,-1.084769,-28.05,6.15,-9.900001
23.430549383163452,7.843405,-6.050148,-2.810793,0.07940581,-0.6024717,1.220132,-30.3,-18.45,-18.3
24.20059609413147,9.605537,-2.89459,-1.115698,0.9645941,0.1542818,-1.155381,-30.15,2.4,-10.05
24.96666693687439,8.710106,-5.032612,-2.066196,-0.2006463,-0.8207044,1.147121,-30.3,-13.8,-15.0
25.733948230743408,9.80665,-2.746149,-2.157176,0.1886554,0.113513,-1.725878,-31.5,-0.3,-11.7
26.502122402191162,9.497798,-4.046201,-0.8714894,-0.3189556,-0.5454487,1.333911,-31.95,-11.7,-14.4
27.27134609222412,9.504981,-4.520253,-1.412579,-0.05622358,0.5672987,-1.243047,-31.95,-9.0,-14.4
28.04172444343567,9.540894,-3.232172,-2.145205,-0.1803951,-0.2086401,1.217201,-29.4,-5.85,-17.4
28.806565046310425,7.395689,-5.312734,-3.143587,-0.5227994,0.753023,-1.200946,-28.5,-13.5,-21.6
29.57543659210205,9.816227,-1.683124,-1.529895,-0.09113017,-0.4636447,0.7754058,-27.9,5.1,-12.6
30.348830223083496,6.526594,-5.21936,-3.29921,-0.08020521,0.716784,-0.90917,-26.7,-16.8,-22.2
31.052897453308105,10.09395,-1.446098,-0.8523358,-0.00319755,0.08819908,0.5225329,-28.2,7.5,-9.0
31.885056018829346,6.715736,-5.41329,-2.624045,-0.08953139,0.298438,-0.546781,-29.25,-18.15,-19.05
32.647454261779785,9.847352,-1.295263,-1.103727,0.3141593,-0.08953139,0.3503982,-27.75,7.2,-8.700001
33.415313959121704,7.038953,-5.018247,-2.559402,-0.04822971,0.2232955,-0.5726279,-28.65,-19.5,-18.9
34.1830153465271,9.782708,-2.056619,-1.592144,0.4148821,-0.1985145,0.3858377,-28.95,2.1,-13.05
34.95095944404602,7.869741,-5.284003,-1.944092,-0.05942113,0.2872466,-0.8684012,-30.45,-12.45,-16.35
35.975608348846436,9.205706,-3.145981,-1.92015,-0.1468208,-0.09299541,0.645905,-30.0,-8.400001,-15.45
