time,voltage,current,percentage
0.00023174285888671875,4.108,0,93.89833
0.7322232723236084,4.108,0,93.89833
1.5003182888031006,4.108,0,93.89833
2.2697248458862305,4.108,0,93.89833
3.292449474334717,4.108,0,93.89833
4.064753293991089,4.108,0,93.89833
4.835709571838379,4.108,0,93.89833
5.852790832519531,4.108,0,93.89833
6.87754225730896,4.108,0,93.89833
7.645156145095825,4.108,0,93.89833
8.416102409362793,4.108,0,93.89833
9.18137264251709,4.108,0,93.89833
9.949957370758057,4.108,0,93.89833
10.71629548072815,4.108,0,93.89833
