time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0.0,-0.8578268885612488,-9.700502395629883,-1.3411771059036255,0.01878410577774048,0.0036651913542300463,0.018936822190880775,-39.447532653808594,50.68693161010742,-34.69745635986328
0.019,-0.8291130065917969,-9.751948356628418,-1.3339985609054565,0.019547687843441963,0.0,0.030085112899541855,-39.49137496948242,50.49692916870117,-35.01900100708008
0.022,-0.906879723072052,-9.748359680175781,-1.3818550109863281,0.020311269909143448,0.0,0.035582900047302246,-39.60830307006836,50.365386962890625,-34.58053207397461
0.03,-0.92482590675354,-9.756733894348145,-1.3938192129135132,0.021380282938480377,-0.003359758760780096,0.031001411378383636,-39.31599044799805,50.86231994628906,-34.50745391845703
0.039,-0.9080761671066284,-9.774680137634277,-1.3722838163375854,0.020311269909143448,-0.010995574295520782,0.02580905519425869,-39.31599044799805,51.27155685424805,-34.44898986816406
0.05,-0.989432156085968,-9.77826976776123,-1.3495519161224365,0.020311269909143448,-0.028710665181279182,0.021838432177901268,-38.99444580078125,50.64308547973633,-34.916690826416016
0.06,-1.0348957777023315,-9.779465675354004,-1.3112667798995972,0.02428189292550087,-0.027947084978222847,0.01664607785642147,-39.08213806152344,50.93539810180664,-34.156681060791016
0.07,-1.0600204467773438,-9.728019714355469,-1.2957134246826172,0.025045473128557205,-0.022449297830462456,0.015271631069481373,-39.11137008666992,50.71616744995117,-34.58053207397461
0.088,-1.113858938217163,-9.6526460647583,-1.2849457263946533,0.020922133699059486,-0.016035212203860283,0.017562376335263252,-39.53522491455078,50.43846893310547,-34.93130874633789
0.092,-1.1330015659332275,-9.640682220458984,-1.2957134246826172,0.019547687843441963,-0.010995574295520782,0.016951510682702065,-39.345218658447266,49.98538589477539,-34.49283981323242
0.1,-1.1832507848739624,-9.615557670593262,-1.2813564538955688,0.013744467869400978,-0.0025961773935705423,0.016798794269561768,-39.418296813964844,50.39461898803711,-34.30283737182617
0.11,-1.1940184831619263,-9.57487964630127,-1.3339985609054565,0.015118913725018501,0.014049900695681572,0.014049900695681572,-38.950599670410156,50.540775299072266,-34.93130874633789
0.12,-1.1210373640060425,-9.584450721740723,-1.3591231107711792,0.01664607785642147,0.02367102913558483,0.015882495790719986,-38.819061279296875,50.64308547973633,-34.69745635986328
